date,IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD,holders,liquidity
2022/01/09,obnUSD,417521.8155829753,140.0,,,,
2022/01/09,oIUSDC,453810.638829,131.0,,,,
2022/01/09,oOMM,174163.93117798702,110.0,,,,
2022/01/09,dbnUSD,184046.87435055443,79.0,,,,
2022/01/09,oUSDS,38124.30441915122,62.0,,,,
2022/01/09,TAP,1135955.786227546,60.0,,,,
2022/01/09,IUSDT,32213.197451,49.0,,,,
2022/01/09,dIUSDC,99907.474389,43.0,,,,
2022/01/09,UP,5.663187442371824,32.0,,,,
2022/01/09,oBALN,74732.26203334022,23.0,,,,
2022/01/09,dBALN,44421.699429388966,14.0,,,,
2022/01/09,dUSDS,712.0970526079494,13.0,,,,
2022/01/09,LDX,4100.0,7.0,,,,
2022/01/09,HGC,187000.0,6.0,,,,
2022/01/09,IAM,11.760383872378988,1.0,,,,
2022/01/09,SEED,14.767901,1.0,,,,
2022/01/10,sICX,14518998.336947644,7243.0,,,,
2022/01/10,bnUSD,6300820.82340341,6089.0,,,,
2022/01/10,IWIN,9845.055,4015.0,,,,
2022/01/10,BALN,1310500.824461911,3504.0,,,,
2022/01/10,LDX,444569.58223339845,3299.0,,,,
2022/01/10,OMM,4148345.042345448,2048.0,,,,
2022/01/10,IUSDC,2779274.718402,1321.0,,,,
2022/01/10,METX,2007506.941413032,1280.0,,,,
2022/01/10,GBET,653737.9944610144,1172.0,,,,
2022/01/10,USDS,877440.0931529916,814.0,,,,
2022/01/10,CFT,10509456.808034236,704.0,,,,
2022/01/10,FIN,18136.91821897792,470.0,,,,
2022/01/10,oICX,1101680.0202054237,384.0,,,,
2022/01/10,finICX,1385292.4325321475,379.0,,,,
2022/01/10,obnUSD,353078.4853043722,136.0,,,,
2022/01/10,IAM,13733.172267120195,120.0,,,,
2022/01/10,oIUSDC,433471.565376,107.0,,,,
2022/01/10,TAP,865112.662509641,101.0,,,,
2022/01/10,dIUSDC,332266.852666,99.0,,,,
2022/01/10,oOMM,79905.60732646137,85.0,,,,
2022/01/10,dbnUSD,137674.43315202437,83.0,,,,
2022/01/10,oUSDS,227009.90032027973,74.0,,,,
2022/01/10,IUSDT,26748.521687,60.0,,,,
2022/01/10,UP,2.6421236693867174,44.0,,,,
2022/01/10,dUSDS,82158.09347704021,40.0,,,,
2022/01/10,oBALN,165722.45410045996,38.0,,,,
2022/01/10,dBALN,359.1360842914827,6.0,,,,
2022/01/10,HGC,3000.0,2.0,,,,
2022/01/10,SEED,4.143772,1.0,,,,
2022/01/11,sICX,7419587.8397036465,4960.0,,,,
2022/01/11,IWIN,26797.5952,4161.0,,,,
2022/01/11,bnUSD,3739805.658941425,3570.0,,,,
2022/01/11,BALN,676679.5035178398,2547.0,,,,
2022/01/11,OMM,1766392.940803741,1557.0,,,,
2022/01/11,METX,7110850.645103545,1302.0,,,,
2022/01/11,CFT,9028523.911147336,1052.0,,,,
2022/01/11,GBET,707578.9867289648,960.0,,,,
2022/01/11,IUSDC,332093.447422,547.0,,,,
2022/01/11,USDS,411277.66683954006,509.0,,,,
2022/01/11,FIN,18152.77715174905,388.0,,,,
2022/01/11,finICX,1311175.415105775,247.0,,,,
2022/01/11,oICX,703261.1508807685,210.0,,,,
2022/01/11,oOMM,78263.81583515182,93.0,,,,
2022/01/11,obnUSD,485424.8387310847,91.0,,,,
2022/01/11,TAP,868824.2089310375,68.0,,,,
2022/01/11,LDX,37857.67059492048,57.0,,,,
2022/01/11,UP,5.628759908883512,54.0,,,,
2022/01/11,oUSDS,117313.11205497672,48.0,,,,
2022/01/11,oIUSDC,71415.601585,43.0,,,,
2022/01/11,IAM,2213.5956202125967,40.0,,,,
2022/01/11,dbnUSD,83838.79245801872,36.0,,,,
2022/01/11,IUSDT,247928.590399,32.0,,,,
2022/01/11,dUSDS,6790.884122897855,21.0,,,,
2022/01/11,dIUSDC,19294.112442,20.0,,,,
2022/01/11,oBALN,64536.03642605279,14.0,,,,
2022/01/11,dBALN,1507.419969772439,6.0,,,,
2022/01/11,HGC,40000.0,3.0,,,,
2022/01/11,SEED,2.970909,2.0,,,,
2022/01/11,ICXIOU,1000.0,1.0,,,,
2022/01/12,sICX,6253166.356480706,5643.0,,,,
2022/01/12,bnUSD,3640394.181487992,4530.0,,,,
2022/01/12,BALN,455406.34706213954,2616.0,,,,
2022/01/12,IWIN,4043.3246,2539.0,,,,
2022/01/12,LDX,1360723.481411853,2167.0,,,,
2022/01/12,OMM,3073330.621489419,1630.0,,,,
2022/01/12,METX,2555701.3693802506,1166.0,,,,
2022/01/12,GBET,474706.3347898701,977.0,,,,
2022/01/12,IUSDC,2060994.391243,924.0,,,,
2022/01/12,CFT,5549877.680209968,842.0,,,,
2022/01/12,USDS,1280186.2905473416,672.0,,,,
2022/01/12,FIN,18318.42042960861,499.0,,,,
2022/01/12,finICX,609849.4952660081,228.0,,,,
2022/01/12,oICX,347342.0262830862,158.0,,,,
2022/01/12,obnUSD,508903.9253852111,104.0,,,,
2022/01/12,oOMM,40966.47354939596,102.0,,,,
2022/01/12,oIUSDC,666966.39087,97.0,,,,
2022/01/12,oUSDS,422223.4036971432,79.0,,,,
2022/01/12,TAP,680443.2159801834,78.0,,,,
2022/01/12,dbnUSD,104621.35296603569,52.0,,,,
2022/01/12,UP,4.889515113502856,45.0,,,,
2022/01/12,dIUSDC,175778.679951,43.0,,,,
2022/01/12,IUSDT,4081.123733,41.0,,,,
2022/01/12,dUSDS,167707.09211408376,32.0,,,,
2022/01/12,IAM,238.80208367636536,16.0,,,,
2022/01/12,oBALN,541.4410932828191,11.0,,,,
2022/01/12,dBALN,35.701134931473504,3.0,,,,
2022/01/12,HGC,20000.0,2.0,,,,
2022/01/12,SEED,6.720857,1.0,,,,
2022/01/13,sICX,5048125.666901689,5056.0,,,,
2022/01/13,bnUSD,2219870.484447416,3452.0,,,,
2022/01/13,BALN,601479.6310611935,2467.0,,,,
2022/01/13,IWIN,3332.2654,1875.0,,,,
2022/01/13,OMM,1700713.096072312,1397.0,,,,
2022/01/13,METX,3580748.6663682326,1149.0,,,,
2022/01/13,GBET,581566.2675028046,877.0,,,,
2022/01/13,CFT,6740600.636119549,848.0,,,,
2022/01/13,IUSDC,462137.275876,514.0,,,,
2022/01/13,USDS,169347.50383341705,451.0,,,,
2022/01/13,FIN,18194.983833965933,383.0,,,,
2022/01/13,finICX,406904.39425068046,306.0,,,,
2022/01/13,LDX,928665.2009239052,256.0,,,,
2022/01/13,oICX,681063.66648132,149.0,,,,
2022/01/13,TAP,1444955.4989649756,94.0,,,,
2022/01/13,oOMM,22622.07498226431,90.0,,,,
2022/01/13,obnUSD,211783.9395546884,76.0,,,,
2022/01/13,IAM,7558.775223872598,72.0,,,,
2022/01/13,dbnUSD,53606.791775859805,64.0,,,,
2022/01/13,oIUSDC,118908.327333,61.0,,,,
2022/01/13,UP,6.448786937593042,47.0,,,,
2022/01/13,oUSDS,35711.475253191325,37.0,,,,
2022/01/13,IUSDT,4.243031,29.0,,,,
2022/01/13,oBALN,75917.15975453949,26.0,,,,
2022/01/13,dIUSDC,25216.271305,18.0,,,,
2022/01/13,dBALN,24302.621507359625,11.0,,,,
2022/01/13,CHKN,7.063412702653412,10.0,,,,
2022/01/13,dUSDS,1888.433149929688,9.0,,,,
2022/01/13,CODA,255.7496338180757,6.0,,,,
2022/01/13,HGC,2500.0,1.0,,,,
2022/01/14,sICX,5267588.493048262,5492.0,,,,
2022/01/14,bnUSD,3850595.582833338,4495.0,,,,
2022/01/14,BALN,618290.1334953583,2596.0,,,,
2022/01/14,OMM,2212129.3192482586,1582.0,,,,
2022/01/14,METX,5472223.784182711,1351.0,,,,
2022/01/14,GBET,1733404.3321722338,1251.0,,,,
2022/01/14,CFT,8094589.733608875,897.0,,,,
2022/01/14,IUSDC,519286.113853,667.0,,,,
2022/01/14,USDS,431349.775180365,484.0,,,,
2022/01/14,FIN,18838.73364955947,407.0,,,,
2022/01/14,IWIN,999.3277,338.0,,,,
2022/01/14,oICX,671954.2451552659,199.0,,,,
2022/01/14,finICX,340098.8471155715,128.0,,,,
2022/01/14,obnUSD,402252.7233360048,115.0,,,,
2022/01/14,oIUSDC,120958.780765,90.0,,,,
2022/01/14,oOMM,30326.35258721708,87.0,,,,
2022/01/14,TAP,834599.7983511531,76.0,,,,
2022/01/14,IUSDT,20989.127561,58.0,,,,
2022/01/14,dbnUSD,186221.94208848284,54.0,,,,
2022/01/14,dIUSDC,32909.368873,54.0,,,,
2022/01/14,UP,4046.77354507146,40.0,,,,
2022/01/14,oUSDS,105850.34439380436,30.0,,,,
2022/01/14,oBALN,9162.038449950336,23.0,,,,
2022/01/14,IAM,2267.1710737509748,21.0,,,,
2022/01/14,LDX,218455.0,16.0,,,,
2022/01/14,dBALN,1067.650032337959,8.0,,,,
2022/01/14,dUSDS,138.33357555573568,7.0,,,,
2022/01/14,HGC,44000.0,2.0,,,,
2022/01/14,uTAP,0.4743350830980026,1.0,,,,
2022/01/15,sICX,4138730.8059095615,4043.0,,,,
2022/01/15,bnUSD,1446427.8024327178,3129.0,,,,
2022/01/15,BALN,461166.8131419327,2399.0,,,,
2022/01/15,METX,6854423.440400864,1391.0,,,,
2022/01/15,OMM,1427368.5448344036,1357.0,,,,
2022/01/15,GBET,945631.3948093798,1086.0,,,,
2022/01/15,IUSDC,189729.25943,484.0,,,,
2022/01/15,CFT,3175974.803474018,481.0,,,,
2022/01/15,USDS,265641.35066468903,390.0,,,,
2022/01/15,FIN,15012.147889237567,390.0,,,,
2022/01/15,IWIN,839.9125,211.0,,,,
2022/01/15,LDX,34865.78283012903,199.0,,,,
2022/01/15,finICX,705900.5279876143,142.0,,,,
2022/01/15,oICX,129902.11949781678,103.0,,,,
2022/01/15,oOMM,20175.912825304516,92.0,,,,
2022/01/15,obnUSD,215013.2943424907,77.0,,,,
2022/01/15,TAP,603396.933607587,50.0,,,,
2022/01/15,UP,5.301680320769283,50.0,,,,
2022/01/15,oUSDS,100925.74546582629,40.0,,,,
2022/01/15,oIUSDC,16027.389202,36.0,,,,
2022/01/15,IUSDT,3488.366021,34.0,,,,
2022/01/15,dIUSDC,13480.036439,28.0,,,,
2022/01/15,dbnUSD,19274.941756105774,26.0,,,,
2022/01/15,dBALN,6846.648301897411,15.0,,,,
2022/01/15,oBALN,6180.2817343668685,13.0,,,,
2022/01/15,dUSDS,12887.690954348796,12.0,,,,
2022/01/16,sICX,4488455.957412701,3748.0,,,,
2022/01/16,bnUSD,1859923.7847217624,3039.0,,,,
2022/01/16,BALN,542740.8417375842,2464.0,,,,
2022/01/16,GBET,534157.3974795851,1904.0,,,,
2022/01/16,OMM,1690478.449893054,1423.0,,,,
2022/01/16,METX,4718989.191765072,1384.0,,,,
2022/01/16,IWIN,218257.6705,1311.0,,,,
2022/01/16,IUSDC,277990.866699,544.0,,,,
2022/01/16,FIN,15676.006941352836,515.0,,,,
2022/01/16,CFT,1818900.674816009,356.0,,,,
2022/01/16,USDS,179721.5442118886,295.0,,,,
2022/01/16,LDX,40548.80114987224,192.0,,,,
2022/01/16,finICX,650750.7540468887,140.0,,,,
2022/01/16,obnUSD,338185.5281114957,104.0,,,,
2022/01/16,oOMM,39567.14963839673,103.0,,,,
2022/01/16,oICX,927964.0393068352,95.0,,,,
2022/01/16,oIUSDC,41790.609976,78.0,,,,
2022/01/16,TAP,626267.4153448622,67.0,,,,
2022/01/16,dbnUSD,152143.83490331503,44.0,,,,
2022/01/16,dIUSDC,22821.479298,43.0,,,,
2022/01/16,UP,4.979119015939992,37.0,,,,
2022/01/16,IUSDT,4.582785,37.0,,,,
2022/01/16,oUSDS,61435.44172938459,19.0,,,,
2022/01/16,IAM,191.8720002542438,18.0,,,,
2022/01/16,oBALN,32326.41798289239,15.0,,,,
2022/01/16,dBALN,713.0203727111797,8.0,,,,
2022/01/16,dUSDS,7550.3731114378415,8.0,,,,
2022/01/16,HGC,410500.0,7.0,,,,
2022/01/16,IETH,0.0020115764771588,4.0,,,,
2022/01/16,CHKN,2.0,1.0,,,,
2022/01/17,sICX,4617807.187,6404.0,1.063400194,4910577.06,,
2022/01/17,bnUSD,4214328.069,5816.0,0.985286784,4152321.752,,
2022/01/17,BALN,608303.9963,2929.0,1.173796687,714025.2157,,
2022/01/17,GBET,1282960.043,2288.0,0.204833557,262793.269,,
2022/01/17,METX,3992436.049,2159.0,0.00231148,9228.43762,,
2022/01/17,OMM,2043596.201,1588.0,0.148887023,304264.9536,,
2022/01/17,CFT,8593080.719,956.0,0.102068256,877080.7621,,
2022/01/17,FIN,24679.9353,563.0,,,,
2022/01/17,IUSDC,171115.6091,550.0,0.986068623,168731.733,,
2022/01/17,USDS,172655.79,529.0,0.985788049,170202.0144,,
2022/01/17,IWIN,247.8816,351.0,,,,
2022/01/17,oICX,339159.5931,189.0,1.063400194,360662.3773,,
2022/01/17,IAM,13103.2068,155.0,,,,
2022/01/17,finICX,343122.7819,131.0,1.063400194,364876.833,,
2022/01/17,obnUSD,316289.1613,93.0,0.985286784,311635.5307,,
2022/01/17,oOMM,47579.42138,79.0,0.148887023,7083.958381,,
2022/01/17,LDX,18134.30916,78.0,,,,
2022/01/17,TAP,783647.0258,62.0,0.003315523,2598.199456,,
2022/01/17,oIUSDC,29493.56232,56.0,0.986068623,29082.67637,,
2022/01/17,UP,4.112640964,40.0,2.791026272,11.47848897,,
2022/01/17,dIUSDC,4120.845297,36.0,0.986068623,4063.436246,,
2022/01/17,IUSDT,4150.199741,28.0,0.988745044,4103.489425,,
2022/01/17,dUSDS,7156.731448,23.0,0.985788049,7055.02033,,
2022/01/17,dbnUSD,96532.54866,22.0,0.985286784,95112.24447,,
2022/01/17,oUSDS,36449.55139,18.0,0.985788049,35931.53214,,
2022/01/17,oBALN,5529.422967,14.0,1.173796687,6490.418361,,
2022/01/17,dBALN,11365.7994,13.0,1.173796687,13341.13769,,
2022/01/17,ICX,,,0.990542,,,
2022/01/18,sICX,10146209.53,7156.0,1.032976584,10480796.86,,
2022/01/18,bnUSD,4934819.414,6286.0,1.027868934,5072347.571,,
2022/01/18,BALN,1053887.071,3228.0,1.252884271,1320398.535,,
2022/01/18,GBET,1437767.042,1840.0,0.196036115,281854.2654,,
2022/01/18,OMM,2426434.874,1662.0,0.1481182,359399.1661,,
2022/01/18,METX,6793661.89,1605.0,0.002434959,16542.28831,,
2022/01/18,IWIN,2042.9395,1507.0,,,,
2022/01/18,CFT,6361040.123,1365.0,0.120328071,765411.6907,,
2022/01/18,IUSDC,437404.4828,807.0,1.035502731,452933.5365,,
2022/01/18,USDS,756044.8969,790.0,0.999658457,755786.6748,,
2022/01/18,FIN,18456.11049,590.0,,,,
2022/01/18,LDX,148367.6737,562.0,,,,
2022/01/18,finICX,757934.84,334.0,1.032976584,782928.942,,
2022/01/18,oICX,1346782.927,230.0,1.032976584,1391195.228,,
2022/01/18,obnUSD,413238.0817,118.0,1.027868934,424754.5866,,
2022/01/18,oIUSDC,27993.26483,92.0,1.035502731,28987.10219,,
2022/01/18,oOMM,166336.1481,73.0,0.1481182,24637.41086,,
2022/01/18,oUSDS,289155.3048,59.0,0.999658457,289056.5457,,
2022/01/18,dIUSDC,35705.97397,55.0,1.035502731,36973.63356,,
2022/01/18,TAP,798155.277,54.0,0.003110935,2483.009426,,
2022/01/18,dbnUSD,122003.918,50.0,1.027868934,125404.0371,,
2022/01/18,IAM,853.8561833,43.0,,,,
2022/01/18,UP,4.393910191,38.0,2.710604031,11.91015067,,
2022/01/18,dUSDS,9017.541692,18.0,0.999658457,9014.461811,,
2022/01/18,oBALN,5068.086601,18.0,1.252884271,6349.725988,,
2022/01/18,IUSDT,467.530089,12.0,1.031476636,482.2463635,,
2022/01/18,dBALN,15610.01166,10.0,1.252884271,19557.53808,,
2022/01/18,CODA,800.6,3.0,,,,
2022/01/18,IETH,0.006274092,2.0,2015.064921,12.64270311,,
2022/01/18,HGC,7500.0,1.0,,,,
2022/01/18,uETH,0.143559613,1.0,2015.064921,289.28194,,
2022/01/18,uMETX,1.05001096,1.0,0.002434959,0.002556734,,
2022/01/18,uTAP,54.87073638,1.0,0.003110935,0.170699311,,
2022/01/18,ICX,,,0.96027,,,
2022/01/19,sICX,6064107.468015689,4630.0,0.987571628298962,5988740.48636815,,
2022/01/19,bnUSD,2748336.054554095,3553.0,0.9781067156907164,2688165.951934288,,
2022/01/19,LDX,463831.7616209786,3407.0,,,,
2022/01/19,IWIN,6893.3043,2543.0,,,,
2022/01/19,BALN,573380.2441859763,2518.0,1.1986095357842232,687259.0283115976,,
2022/01/19,GBET,1406897.1492352667,1930.0,0.1881429297073102,264697.751453986,,
2022/01/19,OMM,2135071.693814836,1442.0,0.1472524599324182,314394.5590463096,,
2022/01/19,METX,1885125.75462814,1060.0,0.0024140050312499,4550.703056211162,,
2022/01/19,CFT,8130400.383076881,776.0,0.1067590128903491,867993.519300604,,
2022/01/19,IUSDC,1148868.14543,475.0,0.9847906766050868,1131394.6382680412,,
2022/01/19,FIN,17743.33964573617,416.0,,,,
2022/01/19,USDS,281592.30926293164,319.0,0.9873585367008336,278032.5704200568,,
2022/01/19,finICX,696361.5319600219,127.0,0.987571628298962,687706.8920025185,,
2022/01/19,oICX,1042396.538766628,121.0,0.987571628298962,1029441.247122961,,
2022/01/19,IAM,2050.654185274537,111.0,,,,
2022/01/19,obnUSD,291390.87270867114,86.0,0.9781067156907164,285011.3694873299,,
2022/01/19,oOMM,53163.8508159409,72.0,0.1472524599324182,7828.507812127401,,
2022/01/19,oIUSDC,591873.066266,70.0,0.9847906766050868,582871.0773924217,,
2022/01/19,TAP,494210.72453808784,61.0,0.002847885810509,1407.455709813402,,
2022/01/19,IUSDT,10590.381665,48.0,0.9964231124478972,10552.501060650444,,
2022/01/19,oUSDS,71672.69737956645,45.0,0.9873585367008336,70766.6496060904,,
2022/01/19,UP,83.56740688090852,34.0,2.590914970967814,216.5160455727046,,
2022/01/19,dbnUSD,81360.49791058004,34.0,0.9781067156907164,79579.24939827884,,
2022/01/19,dIUSDC,9367.646932,30.0,0.9847906766050868,9225.171360361846,,
2022/01/19,dUSDS,2809.0920436177125,10.0,0.9873585367008336,2773.581009644339,,
2022/01/19,oBALN,29020.141028160106,8.0,1.1986095357842232,34783.81776615568,,
2022/01/19,dBALN,1044.7486286841724,8.0,1.1986095357842232,1252.2456688383395,,
2022/01/19,HGC,62500.0,3.0,,,,
2022/01/19,SPORTS,101.0,1.0,,,,
2022/01/19,ICX,,,0.91952206,,,
2022/01/20,bnUSD,5181145.913033647,11030.0,0.9782882403483673,5068654.118249821,,
2022/01/20,FIN,51076.838595042034,7207.0,,,,
2022/01/20,sICX,15051097.83938242,7179.0,0.9412729131105974,14167190.708788108,,
2022/01/20,BALN,598213.1134607256,3536.0,1.139946620607169,681931.0170924471,,
2022/01/20,GBET,1269293.6215204608,2165.0,0.1612599463483401,204686.2213066798,,
2022/01/20,METX,12025915.145841064,1563.0,0.0018978922785252,22823.89149749167,,
2022/01/20,OMM,6278694.737753665,1474.0,0.1401005858323201,879648.8110215944,,
2022/01/20,CFT,12771831.50655732,920.0,0.0860426699275299,1098922.4826887394,,
2022/01/20,IUSDC,2723597.90333,685.0,0.9879751078710368,2690846.932339786,,
2022/01/20,USDS,249286.82221750185,556.0,0.9814133030844124,244653.4036078952,,
2022/01/20,IWIN,872.634,278.0,,,,
2022/01/20,finICX,1919570.458906459,265.0,0.9412729131105974,1806839.6777759288,,
2022/01/20,oICX,2305481.9817184946,230.0,0.9412729131105974,2170087.7410561605,,
2022/01/20,obnUSD,494027.5032152104,151.0,0.9782882403483673,483301.2968041054,,
2022/01/20,dbnUSD,163931.63004663252,91.0,0.9782882403483673,160372.38589575965,,
2022/01/20,IAM,1239.6728504502291,82.0,,,,
2022/01/20,oIUSDC,1241556.100164,80.0,0.9879751078710368,1226626.5219874715,,
2022/01/20,IUSDT,80758.38063,67.0,1.021008427265616,82454.98719555429,,
2022/01/20,UP,9.183220740159184,62.0,2.4689344929097747,22.67277044138344,,
2022/01/20,oOMM,40494.37530510297,62.0,0.1401005858323201,5673.2857031587655,,
2022/01/20,TAP,372766.2221344914,40.0,0.0026602181431589,991.6394672789968,,
2022/01/20,oUSDS,64032.55974935831,37.0,0.9814133030844124,62842.40596856774,,
2022/01/20,dIUSDC,21785.961577,25.0,0.9879751078710368,21523.98773911084,,
2022/01/20,LDX,21300.7485,22.0,,,,
2022/01/20,oBALN,7911.614131748635,17.0,1.139946620607169,9018.817793034776,,
2022/01/20,dBALN,55.158344378410376,6.0,1.139946620607169,62.87756827245534,,
2022/01/20,CHKN,10.0,6.0,,,,
2022/01/20,dUSDS,8364.996057749495,5.0,0.9814133030844124,8209.518411324021,,
2022/01/20,OMMWT,20.0,2.0,0.1401005858323201,2.802011716646404,,
2022/01/20,SPORTS,61767053.43,1.0,,,,
2022/01/20,SPORT,55314452.0,1.0,,,,
2022/01/20,HGC,2500.0,1.0,,,,
2022/01/20,uTAP,0.47430005619889,1.0,0.0026602181431589,0.0012617416148016,,
2022/01/20,ICX,,,0.87623089,,,
2022/01/21,bnUSD,19708775.84,21749.0,1.024855166,20198640.74,,
2022/01/21,sICX,40609975.2,14081.0,0.8176185,33203467.0,,
2022/01/21,BALN,1736359.511,4937.0,0.946167133,1642886.301,,
2022/01/21,FIN,36042.86142,2587.0,16.0888,579886.3889,,
2022/01/21,OMM,5472745.202,2459.0,0.119525488,654132.5401,,
2022/01/21,IUSDC,4052750.474,2173.0,1.038565098,4209045.193,,
2022/01/21,IWIN,3633.6921,1861.0,,,,
2022/01/21,GBET,1216473.017,1769.0,0.121046135,147249.3567,,
2022/01/21,USDS,2344839.002,1683.0,0.993659637,2329971.871,,
2022/01/21,METX,9111880.245,1434.0,0.001411758,12863.76928,,
2022/01/21,CFT,5467530.212,658.0,0.053649698,293331.3447,,
2022/01/21,oICX,4194799.047,652.0,0.8176185,3429745.304,,
2022/01/21,dIUSDC,981267.0747,301.0,1.038565098,1019109.736,,
2022/01/21,obnUSD,1815287.715,229.0,1.024855166,1860406.993,,
2022/01/21,dbnUSD,995584.8422,203.0,1.024855166,1020330.269,,
2022/01/21,dUSDS,590523.9186,170.0,0.993659637,586779.7824,,
2022/01/21,oIUSDC,542814.5918,157.0,1.038565098,563748.2897,,
2022/01/21,finICX,2054787.33,150.0,0.8176185,1680032.134,,
2022/01/21,oUSDS,523605.8145,140.0,0.993659637,520285.9633,,
2022/01/21,IUSDT,65639.23589,103.0,0.986027954,64722.12144,,
2022/01/21,oOMM,61799.70962,73.0,0.119525488,7386.640441,,
2022/01/21,TAP,2358249.105,57.0,0.002548992,6011.159249,,
2022/01/21,LDX,37225.4,41.0,,,,
2022/01/21,UP,11.45614805,37.0,2.144142423,24.56361305,,
2022/01/21,oBALN,6389.774928,24.0,0.946167133,6045.795027,,
2022/01/21,IAM,230.2831245,17.0,,,,
2022/01/21,dBALN,683.9573555,15.0,0.946167133,647.1379704,,
2022/01/21,HGC,20500.0,3.0,,,,
2022/01/21,ICX,,,0.76096139,,,
2022/01/22,bnUSD,40870274.21,66513.0,1.030456674,42115046.82,,
2022/01/22,sICX,61369511.15,33990.0,0.730791012,44848287.17,,
2022/01/22,BALN,3888250.744,7366.0,0.847712245,3296117.768,,
2022/01/22,IUSDC,6204678.475,3436.0,1.012793726,6284059.433,,
2022/01/22,OMM,8692116.631,2935.0,0.112516495,978006.4954,,
2022/01/22,USDS,2088738.551,2200.0,1.00317471,2095369.691,,
2022/01/22,GBET,2523360.955,2075.0,0.085991186,216986.8012,,
2022/01/22,FIN,39640.04948,1771.0,12.7762,506449.2001,,
2022/01/22,METX,13630923.48,1654.0,0.001492184,20339.84265,,
2022/01/22,oICX,2870174.971,634.0,0.730791012,2097498.072,,
2022/01/22,CFT,3801245.056,531.0,0.0553822,210521.314,,
2022/01/22,finICX,879622.1975,349.0,0.730791012,642819.996,,
2022/01/22,oIUSDC,1223386.565,313.0,1.012793726,1239038.238,,
2022/01/22,dIUSDC,513180.9083,288.0,1.012793726,519746.4044,,
2022/01/22,obnUSD,1127793.331,267.0,1.030456674,1162142.165,,
2022/01/22,dbnUSD,342114.249,257.0,1.030456674,352533.911,,
2022/01/22,oUSDS,426729.142,148.0,1.00317471,428083.8834,,
2022/01/22,dUSDS,281202.7344,147.0,1.00317471,282095.4716,,
2022/01/22,IUSDT,84492.92607,113.0,0.9447709,79826.45783,,
2022/01/22,oOMM,258298.5995,84.0,0.112516495,29062.85302,,
2022/01/22,TAP,945725.2647,61.0,0.002245612,2123.731827,,
2022/01/22,UP,13.08641731,43.0,1.916019481,25.0738305,,
2022/01/22,LDX,10131.64851,37.0,,,,
2022/01/22,IAM,360.3122205,33.0,,,,
2022/01/22,oBALN,17184.10322,19.0,0.847712245,14567.17472,,
2022/01/22,dBALN,651.4650079,6.0,0.847712245,552.2548645,,
2022/01/22,HGC,10000.0,1.0,,,,
2022/01/22,ICX,,,0.68,,,
2022/01/23,bnUSD,7434353.71,11913.0,1.031316115,7667168.785,,
2022/01/23,sICX,17601566.27,9216.0,0.752659369,13247983.77,,
2022/01/23,FIN,38803.90154,6429.0,12.60428283,489095.3499,,
2022/01/23,IWIN,7329.5742,4571.0,,,,
2022/01/23,BALN,846910.4293,3628.0,0.845430687,716004.0663,,
2022/01/23,GBET,1263978.518,1772.0,0.12047076,152272.4526,,
2022/01/23,OMM,3263897.45,1453.0,0.107543756,351011.7906,,
2022/01/23,METX,3928378.718,1179.0,0.001581613,6213.175963,,
2022/01/23,IUSDC,757753.681,919.0,1.031263964,781444.0648,,
2022/01/23,USDS,405807.989,629.0,1.005478275,408031.1167,,
2022/01/23,CFT,8424207.604,561.0,0.047556903,400629.2203,,
2022/01/23,finICX,828796.1796,272.0,0.752659369,623801.2099,,
2022/01/23,oICX,1578660.093,216.0,0.752659369,1188193.31,,
2022/01/23,obnUSD,1037534.609,174.0,1.031316115,1070026.162,,
2022/01/23,IUSDT,34843.09359,99.0,0.957468455,33361.16299,,
2022/01/23,dbnUSD,80396.13576,88.0,1.031316115,82913.83039,,
2022/01/23,oIUSDC,133697.6567,83.0,1.031263964,137877.5754,,
2022/01/23,oOMM,125288.4915,73.0,0.107543756,13473.99494,,
2022/01/23,TAP,454524.5695,39.0,0.002178277,990.0804923,,
2022/01/23,oUSDS,58533.80567,38.0,1.005478275,58854.46994,,
2022/01/23,dIUSDC,39895.98093,35.0,1.031263964,41143.28744,,
2022/01/23,UP,18.26404576,25.0,2.067550018,37.76182814,,
2022/01/23,dUSDS,12563.13609,21.0,1.005478275,12631.9604,,
2022/01/23,LDX,6151.5,18.0,,,,
2022/01/23,IAM,158.9735183,16.0,,,,
2022/01/23,oBALN,61.01099493,9.0,0.845430687,51.58056737,,
2022/01/23,dBALN,26.85438272,5.0,0.845430687,22.70351924,,
2022/01/23,HGC,25500.0,3.0,,,,
2022/01/23,ICXIOU,962.86103,1.0,0.752659369,724.7063757,,
2022/01/23,ICX,,,0.7002,,,
2022/01/24,bnUSD,13341043.03,14490.0,1.072617672,14309838.52,,
2022/01/24,sICX,23590904.34,10476.0,0.714974844,16866903.16,,
2022/01/24,BALN,1857465.662,3883.0,0.771019792,1432142.789,,
2022/01/24,FIN,43286.29062,3734.0,10.76328929,465902.8684,,
2022/01/24,IUSDC,3710419.901,2037.0,1.048319941,3889707.17,,
2022/01/24,OMM,6739269.763,1994.0,0.09944197,670166.2611,,
2022/01/24,GBET,1160437.529,1716.0,0.09926636,115192.4094,,
2022/01/24,USDS,1365355.146,1667.0,1.015820582,1386955.858,,
2022/01/24,METX,4810182.212,1243.0,0.001184604,5698.161641,,
2022/01/24,CFT,10135818.75,1007.0,0.0437667,443611.3385,,
